CID,POSTALCODE,LOTSIZEACRES,YEARBUILT,BEDS,BATHS,SALESPRICE,SALEDATE,LOANAMOUNT,LENDERTYPE,LOANTYPE,PROPERTYTYPE,ESTIMATEDVALUE,ESTIMATIONDATE,CONFIDENCESCORE
050001973362,72712,0.14,2002,4,3.00,155000,20240706,48700,Bank,Credit Line (Revolving),Residential Lease,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,197600,Bank,"ARM (Adjustable Rate Mortgage as of August, 2009)",Residential Lease,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,197600,Bank,"ARM (Adjustable Rate Mortgage as of August, 2009)",Residential Lease,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,197600,Bank,"ARM (Adjustable Rate Mortgage as of August, 2009)",Residential Lease,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,125000,Mortgage company,Credit Line (Revolving),Residential Lease,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,125000,Mortgage company,Credit Line (Revolving),Residential Lease,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,125000,Mortgage company,Credit Line (Revolving),Residential Lease,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,146100,Not Known,Purchase Money Mortgage,Residential Lease,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,146100,Not Known,Purchase Money Mortgage,Residential Lease,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,146100,Not Known,Purchase Money Mortgage,Residential Lease,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,160621,Bank,New Conventional,Residential Lease,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,160621,Bank,New Conventional,Residential Lease,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,160621,Bank,New Conventional,Residential Lease,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,221317,Bank,FHA,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,221317,Bank,FHA,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,221317,Bank,FHA,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,48700,Bank,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,48700,Bank,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,48700,Bank,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,197600,Bank,"ARM (Adjustable Rate Mortgage as of August, 2009)",Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,197600,Bank,"ARM (Adjustable Rate Mortgage as of August, 2009)",Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,197600,Bank,"ARM (Adjustable Rate Mortgage as of August, 2009)",Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,125000,Mortgage company,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,125000,Mortgage company,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,125000,Mortgage company,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,146100,Not Known,Purchase Money Mortgage,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,146100,Not Known,Purchase Money Mortgage,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,146100,Not Known,Purchase Money Mortgage,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,160621,Bank,New Conventional,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,160621,Bank,New Conventional,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,160621,Bank,New Conventional,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,221317,Bank,FHA,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,221317,Bank,FHA,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,221317,Bank,FHA,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,48700,Bank,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,48700,Bank,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,48700,Bank,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,197600,Bank,"ARM (Adjustable Rate Mortgage as of August, 2009)",Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,197600,Bank,"ARM (Adjustable Rate Mortgage as of August, 2009)",Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,197600,Bank,"ARM (Adjustable Rate Mortgage as of August, 2009)",Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,125000,Mortgage company,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,125000,Mortgage company,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,125000,Mortgage company,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,146100,Not Known,Purchase Money Mortgage,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,146100,Not Known,Purchase Money Mortgage,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,146100,Not Known,Purchase Money Mortgage,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,160621,Bank,New Conventional,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,160621,Bank,New Conventional,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,160621,Bank,New Conventional,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,221317,Bank,FHA,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,221317,Bank,FHA,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,221317,Bank,FHA,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,48700,Bank,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,48700,Bank,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,48700,Bank,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,197600,Bank,"ARM (Adjustable Rate Mortgage as of August, 2009)",Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,197600,Bank,"ARM (Adjustable Rate Mortgage as of August, 2009)",Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,197600,Bank,"ARM (Adjustable Rate Mortgage as of August, 2009)",Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,125000,Mortgage company,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,125000,Mortgage company,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,125000,Mortgage company,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,146100,Not Known,Purchase Money Mortgage,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,146100,Not Known,Purchase Money Mortgage,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,146100,Not Known,Purchase Money Mortgage,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,160621,Bank,New Conventional,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,160621,Bank,New Conventional,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,160621,Bank,New Conventional,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,221317,Bank,FHA,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,221317,Bank,FHA,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,221317,Bank,FHA,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,48700,Bank,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,48700,Bank,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,48700,Bank,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,197600,Bank,"ARM (Adjustable Rate Mortgage as of August, 2009)",Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,197600,Bank,"ARM (Adjustable Rate Mortgage as of August, 2009)",Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,197600,Bank,"ARM (Adjustable Rate Mortgage as of August, 2009)",Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,125000,Mortgage company,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,125000,Mortgage company,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,125000,Mortgage company,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,146100,Not Known,Purchase Money Mortgage,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,146100,Not Known,Purchase Money Mortgage,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,146100,Not Known,Purchase Money Mortgage,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,160621,Bank,New Conventional,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,160621,Bank,New Conventional,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,160621,Bank,New Conventional,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,221317,Bank,FHA,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,221317,Bank,FHA,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,221317,Bank,FHA,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,48700,Bank,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,48700,Bank,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,48700,Bank,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,197600,Bank,"ARM (Adjustable Rate Mortgage as of August, 2009)",Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,197600,Bank,"ARM (Adjustable Rate Mortgage as of August, 2009)",Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,197600,Bank,"ARM (Adjustable Rate Mortgage as of August, 2009)",Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,125000,Mortgage company,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,125000,Mortgage company,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,125000,Mortgage company,Credit Line (Revolving),Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,146100,Not Known,Purchase Money Mortgage,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,146100,Not Known,Purchase Money Mortgage,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,146100,Not Known,Purchase Money Mortgage,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,225400,20240706,160621,Bank,New Conventional,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,195000,20240706,160621,Bank,New Conventional,Residential,562314,20250601,90
050001973362,72712,0.14,2002,4,3.00,155000,20240706,160621,Bank,New Conventional,Residential,562314,20250601,90
060006193311,93036,0.09,2015,4,2.00,555000,20240411,416250,Mortgage company,New Conventional,Residential,858458,20250601,97
060006193311,93036,0.09,2015,4,2.00,405500,20240411,416250,Mortgage company,New Conventional,Residential,858458,20250601,97
060006193311,93036,0.09,2015,4,2.00,555000,20240411,388500,Mortgage company,New Conventional,Residential,858458,20250601,97
060006193311,93036,0.09,2015,4,2.00,405500,20240411,388500,Mortgage company,New Conventional,Residential,858458,20250601,97
060006193311,93036,0.09,2015,4,2.00,555000,20240411,40100,Not Known,Unknown,Residential,858458,20250601,97
060006193311,93036,0.09,2015,4,2.00,405500,20240411,40100,Not Known,Unknown,Residential,858458,20250601,97
060006193311,93036,0.09,2015,4,2.00,555000,20240411,415000,Mortgage company,New Conventional,Residential,858458,20250601,97
060006193311,93036,0.09,2015,4,2.00,405500,20240411,415000,Mortgage company,New Conventional,Residential,858458,20250601,97
060006193311,93036,0.09,2015,4,2.00,555000,20240411,398043,Mortgage company,FHA,Residential,858458,20250601,97
060006193311,93036,0.09,2015,4,2.00,405500,20240411,398043,Mortgage company,FHA,Residential,858458,20250601,97
060006193311,93036,0.09,2015,4,2.00,555000,20240411,400000,Mortgage company,New Conventional,Residential,858458,20250601,97
060006193311,93036,0.09,2015,4,2.00,405500,20240411,400000,Mortgage company,New Conventional,Residential,858458,20250601,97
060006193311,93036,0.09,2015,4,2.00,555000,20240411,416250,Mortgage company,New Conventional,Residential,858458,20250601,97
060006193311,93036,0.09,2015,4,2.00,405500,20240411,416250,Mortgage company,New Conventional,Residential,858458,20250601,97
060006193311,93036,0.09,2015,4,2.00,555000,20240411,388500,Mortgage company,New Conventional,Residential,858458,20250601,97
060006193311,93036,0.09,2015,4,2.00,405500,20240411,388500,Mortgage company,New Conventional,Residential,858458,20250601,97
060006193311,93036,0.09,2015,4,2.00,555000,20240411,40100,Not Known,Unknown,Residential,858458,20250601,97
060006193311,93036,0.09,2015,4,2.00,405500,20240411,40100,Not Known,Unknown,Residential,858458,20250601,97
060006193311,93036,0.09,2015,4,2.00,555000,20240411,415000,Mortgage company,New Conventional,Residential,858458,20250601,97
060006193311,93036,0.09,2015,4,2.00,405500,20240411,415000,Mortgage company,New Conventional,Residential,858458,20250601,97
060006193311,93036,0.09,2015,4,2.00,555000,20240411,398043,Mortgage company,FHA,Residential,858458,20250601,97
060006193311,93036,0.09,2015,4,2.00,405500,20240411,398043,Mortgage company,FHA,Residential,858458,20250601,97
060002572513,91344,0.173,1968,5,3.00,110000,20240706,655200,Mortgage company,New Conventional,Residential,1249301,20250601,93
060002572513,91344,0.173,1968,5,3.00,728000,20240706,655200,Mortgage company,New Conventional,Residential,1249301,20250601,93
060002572513,91344,0.173,1968,5,3.00,110000,20240706,20000,Bank,Future Advance Clause / Open End Mortgage,Residential,1249301,20250601,93
060002572513,91344,0.173,1968,5,3.00,728000,20240706,20000,Bank,Future Advance Clause / Open End Mortgage,Residential,1249301,20250601,93
060002572513,91344,0.173,1968,5,3.00,110000,20240706,500000,Bank,Credit Line (Revolving),Residential,1249301,20250601,93
060002572513,91344,0.173,1968,5,3.00,728000,20240706,500000,Bank,Credit Line (Revolving),Residential,1249301,20250601,93
060002572513,91344,0.173,1968,5,3.00,110000,20240706,655200,Mortgage company,New Conventional,Residential,1249301,20250601,93
060002572513,91344,0.173,1968,5,3.00,728000,20240706,655200,Mortgage company,New Conventional,Residential,1249301,20250601,93
060002572513,91344,0.173,1968,5,3.00,110000,20240706,20000,Bank,Future Advance Clause / Open End Mortgage,Residential,1249301,20250601,93
060002572513,91344,0.173,1968,5,3.00,728000,20240706,20000,Bank,Future Advance Clause / Open End Mortgage,Residential,1249301,20250601,93
060002572513,91344,0.173,1968,5,3.00,110000,20240706,500000,Bank,Credit Line (Revolving),Residential,1249301,20250601,93
060002572513,91344,0.173,1968,5,3.00,728000,20240706,500000,Bank,Credit Line (Revolving),Residential,1249301,20250601,93
060005369737,92503,0.1,1986,2,2.00,130000,20240706,150000,Mortgage company,Unknown,Residential,569724,20250601,94
060005369737,92503,0.1,1986,2,2.00,240000,20240706,150000,Mortgage company,Unknown,Residential,569724,20250601,94
060005369737,92503,0.1,1986,2,2.00,275000,20240706,150000,Mortgage company,Unknown,Residential,569724,20250601,94
060005369737,92503,0.1,1986,2,2.00,130000,20240706,12166,Mortgage company,FHA,Residential,569724,20250601,94
